GEO.id,GEO.id2,GEO.display-label,YEAR.id,FINTYPE.id,FINTYPE.display-label,FINSRC.id,FINSRC.display-label,AMOUNT
0400000US17,17,Illinois,2016,02,Expenditure,0221,Total Expenditure - Direct Expenditure - Current Operations,35802788
0400000US17,17,Illinois,2016,02,Expenditure,0222,Total Expenditure - Direct Expenditure - Capital Outlay,5632178
0400000US17,17,Illinois,2016,02,Expenditure,0223,Total Expenditure - Direct Expenditure - Insurance Benefits and Repayments,14375834
0400000US17,17,Illinois,2016,02,Expenditure,0224,Total Expenditure - Direct Expenditure - Assistance and Subsidies,1178148
0400000US17,17,Illinois,2016,02,Expenditure,0225,Total Expenditure - Direct Expenditure - Interest on Debt,3235590
0400000US17,17,Illinois,2016,02,Expenditure,023,Total Expenditure - General Expenditure,63957842
0400000US17,17,Illinois,2016,02,Expenditure,0231,Total Expenditure - General Expenditure - Intergovernmental General Expenditure,18109138
0400000US17,17,Illinois,2016,02,Expenditure,0232,Total Expenditure - General Expenditure - Direct General Expenditure,45848704
0400000US17,17,Illinois,2016,02,Expenditure,0234,"General Expenditure, by Function: - Education",17794527
0400000US17,17,Illinois,2016,02,Expenditure,02341,"General Expenditure, by Function: - Public Welfare",21878017
0400000US17,17,Illinois,2016,02,Expenditure,02342,"General Expenditure, by Function: - Hospitals",1525969
0400000US17,17,Illinois,2016,02,Expenditure,02343,"General Expenditure, by Function: - Health",1803293
0400000US17,17,Illinois,2016,02,Expenditure,02344,"General Expenditure, by Function: - Highways",6745686
0400000US17,17,Illinois,2016,02,Expenditure,02345,"General Expenditure, by Function: - Police Protection",396860
0400000US17,17,Illinois,2016,02,Expenditure,02346,"General Expenditure, by Function: - Correction",1056155
0400000US17,17,Illinois,2016,02,Expenditure,02347,"General Expenditure, by Function: - Natural Resources",172708
0400000US17,17,Illinois,2016,02,Expenditure,02348,"General Expenditure, by Function: - Parks and Recreation",261054
0400000US17,17,Illinois,2016,02,Expenditure,02349,"General Expenditure, by Function: - Governmental Administration",1298447
0400000US17,17,Illinois,2016,02,Expenditure,02350,"General Expenditure, by Function: - Interest on General Debt",3235590
0400000US17,17,Illinois,2016,02,Expenditure,02351,"General Expenditure, by Function: - Other and Unallocable",7789536
0400000US17,17,Illinois,2016,02,Expenditure,025,Utility Expenditure,0
0400000US17,17,Illinois,2016,02,Expenditure,026,Liquor Stores Expenditure,X
0400000US17,17,Illinois,2016,02,Expenditure,027,Insurance Trust Expenditure,14375834
0400000US17,17,Illinois,2016,02,Expenditure,03,Total Expenditure - Exhibit: Salaries and Wages,8200310
0400000US17,17,Illinois,2016,03,"Debt Outstanding, Long Term and Short Term",98,"Total Debt Outstanding, Long term and Short Term",65791900
0400000US17,17,Illinois,2016,04,Cash and Secuirty Holdings,99,Total Cash and Security Holdings,148349302
0400000US18,18,Indiana,2016,01,Revenue,01,Total Revenue,38687720
0400000US18,18,Indiana,2016,01,Revenue,010,General Revenue ,36259733
0400000US18,18,Indiana,2016,01,Revenue,0101,Intergovernmental Revenue,13041760
0400000US18,18,Indiana,2016,01,Revenue,0102,Total Taxes,17587958
0400000US18,18,Indiana,2016,01,Revenue,01021,General Sales and Gross Receipts Taxes,7306331
0400000US18,18,Indiana,2016,01,Revenue,01022,Selective Sales and Gross Receipts Taxes,3301876
0400000US18,18,Indiana,2016,01,Revenue,01023,License Taxes,714634
0400000US18,18,Indiana,2016,01,Revenue,01024,Individual Income Taxes,5218166
0400000US18,18,Indiana,2016,01,Revenue,01025,Corporation Net income Taxes,1034367
0400000US18,18,Indiana,2016,01,Revenue,01026,All Other Taxes ,12584
0400000US18,18,Indiana,2016,01,Revenue,0103,Current Charges,3617636
0400000US18,18,Indiana,2016,01,Revenue,0104,Miscellaneous General Revenue,2012379
0400000US18,18,Indiana,2016,01,Revenue,011,Utility Revenue ,X
0400000US18,18,Indiana,2016,01,Revenue,012,Liquor Stores Revenue,X
0400000US18,18,Indiana,2016,01,Revenue,013,Insurance Trust Revenue ,2427987
0400000US18,18,Indiana,2016,02,Expenditure,02,Total Expenditure,39557565
0400000US18,18,Indiana,2016,02,Expenditure,021,Total Expenditure - Intergovernmental Expenditure,9711681
0400000US18,18,Indiana,2016,02,Expenditure,022,Total Expenditure - Direct Expenditure,29845884
0400000US18,18,Indiana,2016,02,Expenditure,0221,Total Expenditure - Direct Expenditure - Current Operations,22403006
0400000US18,18,Indiana,2016,02,Expenditure,0222,Total Expenditure - Direct Expenditure - Capital Outlay,2224190
0400000US18,18,Indiana,2016,02,Expenditure,0223,Total Expenditure - Direct Expenditure - Insurance Benefits and Repayments,2881905
0400000US18,18,Indiana,2016,02,Expenditure,0224,Total Expenditure - Direct Expenditure - Assistance and Subsidies,1357840
0400000US18,18,Indiana,2016,02,Expenditure,0225,Total Expenditure - Direct Expenditure - Interest on Debt,978943
0400000US18,18,Indiana,2016,02,Expenditure,023,Total Expenditure - General Expenditure,36675286
0400000US18,18,Indiana,2016,02,Expenditure,0231,Total Expenditure - General Expenditure - Intergovernmental General Expenditure,9711681
0400000US18,18,Indiana,2016,02,Expenditure,0232,Total Expenditure - General Expenditure - Direct General Expenditure,26963605
0400000US18,18,Indiana,2016,02,Expenditure,0234,"General Expenditure, by Function: - Education",15894974
0400000US18,18,Indiana,2016,02,Expenditure,02341,"General Expenditure, by Function: - Public Welfare",12709202
0400000US18,18,Indiana,2016,02,Expenditure,02342,"General Expenditure, by Function: - Hospitals",154233
0400000US18,18,Indiana,2016,02,Expenditure,02343,"General Expenditure, by Function: - Health",568635
0400000US18,18,Indiana,2016,02,Expenditure,02344,"General Expenditure, by Function: - Highways",2543104
0400000US18,18,Indiana,2016,02,Expenditure,02345,"General Expenditure, by Function: - Police Protection",234088
0400000US18,18,Indiana,2016,02,Expenditure,02346,"General Expenditure, by Function: - Correction",731005
0400000US18,18,Indiana,2016,02,Expenditure,02347,"General Expenditure, by Function: - Natural Resources",366545
0400000US18,18,Indiana,2016,02,Expenditure,02348,"General Expenditure, by Function: - Parks and Recreation",91639
0400000US18,18,Indiana,2016,02,Expenditure,02349,"General Expenditure, by Function: - Governmental Administration",731025
0400000US18,18,Indiana,2016,02,Expenditure,02350,"General Expenditure, by Function: - Interest on General Debt",978943
0400000US18,18,Indiana,2016,02,Expenditure,02351,"General Expenditure, by Function: - Other and Unallocable",1671893
0400000US18,18,Indiana,2016,02,Expenditure,025,Utility Expenditure,374
0400000US18,18,Indiana,2016,02,Expenditure,026,Liquor Stores Expenditure,X
0400000US18,18,Indiana,2016,02,Expenditure,027,Insurance Trust Expenditure,2881905
0400000US18,18,Indiana,2016,02,Expenditure,03,Total Expenditure - Exhibit: Salaries and Wages,4425938
0400000US18,18,Indiana,2016,03,"Debt Outstanding, Long Term and Short Term",98,"Total Debt Outstanding, Long term and Short Term",22470543
0400000US18,18,Indiana,2016,04,Cash and Secuirty Holdings,99,Total Cash and Security Holdings,57672184
0400000US19,19,Iowa,2016,01,Revenue,01,Total Revenue,23715865
0400000US19,19,Iowa,2016,01,Revenue,010,General Revenue ,21074247
0400000US19,19,Iowa,2016,01,Revenue,0101,Intergovernmental Revenue,6645648
0400000US19,19,Iowa,2016,01,Revenue,0102,Total Taxes,9559058
0400000US19,19,Iowa,2016,01,Revenue,01021,General Sales and Gross Receipts Taxes,3162854
0400000US19,19,Iowa,2016,01,Revenue,01022,Selective Sales and Gross Receipts Taxes,1430472
0400000US19,19,Iowa,2016,01,Revenue,01023,License Taxes,925958
0400000US19,19,Iowa,2016,01,Revenue,01024,Individual Income Taxes,3553325
0400000US19,19,Iowa,2016,01,Revenue,01025,Corporation Net income Taxes,376865
0400000US19,19,Iowa,2016,01,Revenue,01026,All Other Taxes ,109584
0400000US19,19,Iowa,2016,01,Revenue,0103,Current Charges,3502827
0400000US19,19,Iowa,2016,01,Revenue,0104,Miscellaneous General Revenue,1366714
0400000US19,19,Iowa,2016,01,Revenue,011,Utility Revenue ,0
0400000US19,19,Iowa,2016,01,Revenue,012,Liquor Stores Revenue,290651
0400000US19,19,Iowa,2016,01,Revenue,013,Insurance Trust Revenue ,2350967
0400000US19,19,Iowa,2016,02,Expenditure,02,Total Expenditure,23731772
0400000US19,19,Iowa,2016,02,Expenditure,021,Total Expenditure - Intergovernmental Expenditure,5470729
0400000US19,19,Iowa,2016,02,Expenditure,022,Total Expenditure - Direct Expenditure,18261043
0400000US19,19,Iowa,2016,02,Expenditure,0221,Total Expenditure - Direct Expenditure - Current Operations,12881622
0400000US19,19,Iowa,2016,02,Expenditure,0222,Total Expenditure - Direct Expenditure - Capital Outlay,2058930
0400000US19,19,Iowa,2016,02,Expenditure,0223,Total Expenditure - Direct Expenditure - Insurance Benefits and Repayments,2520429
0400000US19,19,Iowa,2016,02,Expenditure,0224,Total Expenditure - Direct Expenditure - Assistance and Subsidies,593571
0400000US19,19,Iowa,2016,02,Expenditure,0225,Total Expenditure - Direct Expenditure - Interest on Debt,206491
0400000US19,19,Iowa,2016,02,Expenditure,023,Total Expenditure - General Expenditure,21010971
0400000US19,19,Iowa,2016,02,Expenditure,0231,Total Expenditure - General Expenditure - Intergovernmental General Expenditure,5470729
0400000US19,19,Iowa,2016,02,Expenditure,0232,Total Expenditure - General Expenditure - Direct General Expenditure,15540242
0400000US19,19,Iowa,2016,02,Expenditure,0234,"General Expenditure, by Function: - Education",7524562
0400000US19,19,Iowa,2016,02,Expenditure,02341,"General Expenditure, by Function: - Public Welfare",6500571
0400000US19,19,Iowa,2016,02,Expenditure,02342,"General Expenditure, by Function: - Hospitals",1784719
0400000US19,19,Iowa,2016,02,Expenditure,02343,"General Expenditure, by Function: - Health",264957
0400000US19,19,Iowa,2016,02,Expenditure,02344,"General Expenditure, by Function: - Highways",2178645
0400000US19,19,Iowa,2016,02,Expenditure,02345,"General Expenditure, by Function: - Police Protection",102930
0400000US19,19,Iowa,2016,02,Expenditure,02346,"General Expenditure, by Function: - Correction",294576
0400000US19,19,Iowa,2016,02,Expenditure,02347,"General Expenditure, by Function: - Natural Resources",295745
0400000US19,19,Iowa,2016,02,Expenditure,02348,"General Expenditure, by Function: - Parks and Recreation",33352
0400000US19,19,Iowa,2016,02,Expenditure,02349,"General Expenditure, by Function: - Governmental Administration",578370
0400000US19,19,Iowa,2016,02,Expenditure,02350,"General Expenditure, by Function: - Interest on General Debt",206491
0400000US19,19,Iowa,2016,02,Expenditure,02351,"General Expenditure, by Function: - Other and Unallocable",1246053
0400000US19,19,Iowa,2016,02,Expenditure,025,Utility Expenditure,0
0400000US19,19,Iowa,2016,02,Expenditure,026,Liquor Stores Expenditure,200372
0400000US19,19,Iowa,2016,02,Expenditure,027,Insurance Trust Expenditure,2520429
0400000US19,19,Iowa,2016,02,Expenditure,03,Total Expenditure - Exhibit: Salaries and Wages,3425661
0400000US19,19,Iowa,2016,03,"Debt Outstanding, Long Term and Short Term",98,"Total Debt Outstanding, Long term and Short Term",5956424
0400000US19,19,Iowa,2016,04,Cash and Secuirty Holdings,99,Total Cash and Security Holdings,42462384
0400000US20,20,Kansas,2016,01,Revenue,01,Total Revenue,17609012
0400000US20,20,Kansas,2016,01,Revenue,010,General Revenue ,16459697
0400000US20,20,Kansas,2016,01,Revenue,0101,Intergovernmental Revenue,3828203
0400000US20,20,Kansas,2016,01,Revenue,0102,Total Taxes,8058949
0400000US20,20,Kansas,2016,01,Revenue,01021,General Sales and Gross Receipts Taxes,3240354
0400000US20,20,Kansas,2016,01,Revenue,01022,Selective Sales and Gross Receipts Taxes,1084599
0400000US20,20,Kansas,2016,01,Revenue,01023,License Taxes,396648
0400000US20,20,Kansas,2016,01,Revenue,01024,Individual Income Taxes,2231902
0400000US20,20,Kansas,2016,01,Revenue,01025,Corporation Net income Taxes,391877
0400000US20,20,Kansas,2016,01,Revenue,01026,All Other Taxes ,713569
0400000US20,20,Kansas,2016,01,Revenue,0103,Current Charges,3452928
0400000US20,20,Kansas,2016,01,Revenue,0104,Miscellaneous General Revenue,1119617
0400000US20,20,Kansas,2016,01,Revenue,011,Utility Revenue ,X
0400000US20,20,Kansas,2016,01,Revenue,012,Liquor Stores Revenue,X
0400000US20,20,Kansas,2016,01,Revenue,013,Insurance Trust Revenue ,1149315
0400000US20,20,Kansas,2016,02,Expenditure,02,Total Expenditure,18748715
0400000US20,20,Kansas,2016,02,Expenditure,021,Total Expenditure - Intergovernmental Expenditure,4799630
0400000US20,20,Kansas,2016,02,Expenditure,022,Total Expenditure - Direct Expenditure,13949085
0400000US20,20,Kansas,2016,02,Expenditure,0221,Total Expenditure - Direct Expenditure - Current Operations,10222601
0400000US20,20,Kansas,2016,02,Expenditure,0222,Total Expenditure - Direct Expenditure - Capital Outlay,1411413
0400000US20,20,Kansas,2016,02,Expenditure,0223,Total Expenditure - Direct Expenditure - Insurance Benefits and Repayments,1892459
0400000US20,20,Kansas,2016,02,Expenditure,0224,Total Expenditure - Direct Expenditure - Assistance and Subsidies,248499
0400000US20,20,Kansas,2016,02,Expenditure,0225,Total Expenditure - Direct Expenditure - Interest on Debt,174113
0400000US20,20,Kansas,2016,02,Expenditure,023,Total Expenditure - General Expenditure,16856256
0400000US20,20,Kansas,2016,02,Expenditure,0231,Total Expenditure - General Expenditure - Intergovernmental General Expenditure,4799630
0400000US20,20,Kansas,2016,02,Expenditure,0232,Total Expenditure - General Expenditure - Direct General Expenditure,12056626
0400000US20,20,Kansas,2016,02,Expenditure,0234,"General Expenditure, by Function: - Education",7246839
0400000US20,20,Kansas,2016,02,Expenditure,02341,"General Expenditure, by Function: - Public Welfare",4150491
0400000US20,20,Kansas,2016,02,Expenditure,02342,"General Expenditure, by Function: - Hospitals",2018521
0400000US20,20,Kansas,2016,02,Expenditure,02343,"General Expenditure, by Function: - Health",201034
0400000US20,20,Kansas,2016,02,Expenditure,02344,"General Expenditure, by Function: - Highways",1336182
0400000US20,20,Kansas,2016,02,Expenditure,02345,"General Expenditure, by Function: - Police Protection",100614
0400000US20,20,Kansas,2016,02,Expenditure,02346,"General Expenditure, by Function: - Correction",355523
0400000US20,20,Kansas,2016,02,Expenditure,02347,"General Expenditure, by Function: - Natural Resources",239692
0400000US20,20,Kansas,2016,02,Expenditure,02348,"General Expenditure, by Function: - Parks and Recreation",39714
0400000US20,20,Kansas,2016,02,Expenditure,02349,"General Expenditure, by Function: - Governmental Administration",438922
0400000US20,20,Kansas,2016,02,Expenditure,02350,"General Expenditure, by Function: - Interest on General Debt",174113
0400000US20,20,Kansas,2016,02,Expenditure,02351,"General Expenditure, by Function: - Other and Unallocable",554611
0400000US20,20,Kansas,2016,02,Expenditure,025,Utility Expenditure,X
0400000US20,20,Kansas,2016,02,Expenditure,026,Liquor Stores Expenditure,X
0400000US20,20,Kansas,2016,02,Expenditure,027,Insurance Trust Expenditure,1892459
0400000US20,20,Kansas,2016,02,Expenditure,03,Total Expenditure - Exhibit: Salaries and Wages,2849650
0400000US20,20,Kansas,2016,03,"Debt Outstanding, Long Term and Short Term",98,"Total Debt Outstanding, Long term and Short Term",9537833
0400000US20,20,Kansas,2016,04,Cash and Secuirty Holdings,99,Total Cash and Security Holdings,23300641
0400000US21,21,Kentucky,2016,01,Revenue,01,Total Revenue,29917598
0400000US21,21,Kentucky,2016,01,Revenue,010,General Revenue ,28198449
0400000US21,21,Kentucky,2016,01,Revenue,0101,Intergovernmental Revenue,11563609
0400000US21,21,Kentucky,2016,01,Revenue,0102,Total Taxes,11778866
0400000US21,21,Kentucky,2016,01,Revenue,01021,General Sales and Gross Receipts Taxes,3462704
0400000US21,21,Kentucky,2016,01,Revenue,01022,Selective Sales and Gross Receipts Taxes,2140416
0400000US21,21,Kentucky,2016,01,Revenue,01023,License Taxes,505377
0400000US21,21,Kentucky,2016,01,Revenue,01024,Individual Income Taxes,4282080
0400000US21,21,Kentucky,2016,01,Revenue,01025,Corporation Net income Taxes,606840
0400000US21,21,Kentucky,2016,01,Revenue,01026,All Other Taxes ,781449
0400000US21,21,Kentucky,2016,01,Revenue,0103,Current Charges,3684666
0400000US21,21,Kentucky,2016,01,Revenue,0104,Miscellaneous General Revenue,1171308
0400000US21,21,Kentucky,2016,01,Revenue,011,Utility Revenue ,X
0400000US21,21,Kentucky,2016,01,Revenue,012,Liquor Stores Revenue,X
0400000US21,21,Kentucky,2016,01,Revenue,013,Insurance Trust Revenue ,1719149
0400000US21,21,Kentucky,2016,02,Expenditure,02,Total Expenditure,35341546
0400000US21,21,Kentucky,2016,02,Expenditure,021,Total Expenditure - Intergovernmental Expenditure,4780430
0400000US21,21,Kentucky,2016,02,Expenditure,022,Total Expenditure - Direct Expenditure,30561116
0400000US21,21,Kentucky,2016,02,Expenditure,0221,Total Expenditure - Direct Expenditure - Current Operations,21995828
0400000US21,21,Kentucky,2016,02,Expenditure,0222,Total Expenditure - Direct Expenditure - Capital Outlay,2431158
0400000US21,21,Kentucky,2016,02,Expenditure,0223,Total Expenditure - Direct Expenditure - Insurance Benefits and Repayments,4396382
0400000US21,21,Kentucky,2016,02,Expenditure,0224,Total Expenditure - Direct Expenditure - Assistance and Subsidies,1083914
0400000US21,21,Kentucky,2016,02,Expenditure,0225,Total Expenditure - Direct Expenditure - Interest on Debt,653834
0400000US21,21,Kentucky,2016,02,Expenditure,023,Total Expenditure - General Expenditure,30913716
0400000US21,21,Kentucky,2016,02,Expenditure,0231,Total Expenditure - General Expenditure - Intergovernmental General Expenditure,4780430
0400000US21,21,Kentucky,2016,02,Expenditure,0232,Total Expenditure - General Expenditure - Direct General Expenditure,26133286
0400000US21,21,Kentucky,2016,02,Expenditure,0234,"General Expenditure, by Function: - Education",10371830
0400000US21,21,Kentucky,2016,02,Expenditure,02341,"General Expenditure, by Function: - Public Welfare",11265798
0400000US21,21,Kentucky,2016,02,Expenditure,02342,"General Expenditure, by Function: - Hospitals",1865675
0400000US21,21,Kentucky,2016,02,Expenditure,02343,"General Expenditure, by Function: - Health",481814
0400000US21,21,Kentucky,2016,02,Expenditure,02344,"General Expenditure, by Function: - Highways",2414369
0400000US21,21,Kentucky,2016,02,Expenditure,02345,"General Expenditure, by Function: - Police Protection",248732
0400000US21,21,Kentucky,2016,02,Expenditure,02346,"General Expenditure, by Function: - Correction",631655
0400000US21,21,Kentucky,2016,02,Expenditure,02347,"General Expenditure, by Function: - Natural Resources",438325
0400000US21,21,Kentucky,2016,02,Expenditure,02348,"General Expenditure, by Function: - Parks and Recreation",126847
0400000US21,21,Kentucky,2016,02,Expenditure,02349,"General Expenditure, by Function: - Governmental Administration",1144131
0400000US21,21,Kentucky,2016,02,Expenditure,02350,"General Expenditure, by Function: - Interest on General Debt",653834
0400000US21,21,Kentucky,2016,02,Expenditure,02351,"General Expenditure, by Function: - Other and Unallocable",1270706
0400000US21,21,Kentucky,2016,02,Expenditure,025,Utility Expenditure,25738
0400000US21,21,Kentucky,2016,02,Expenditure,026,Liquor Stores Expenditure,5710
0400000US21,21,Kentucky,2016,02,Expenditure,027,Insurance Trust Expenditure,4396382
0400000US21,21,Kentucky,2016,02,Expenditure,03,Total Expenditure - Exhibit: Salaries and Wages,4323891
0400000US21,21,Kentucky,2016,03,"Debt Outstanding, Long Term and Short Term",98,"Total Debt Outstanding, Long term and Short Term",14453423
0400000US21,21,Kentucky,2016,04,Cash and Secuirty Holdings,99,Total Cash and Security Holdings,39481499
0400000US22,22,Louisiana,2016,01,Revenue,01,Total Revenue,26842105
0400000US22,22,Louisiana,2016,01,Revenue,010,General Revenue ,24110397
0400000US22,22,Louisiana,2016,01,Revenue,0101,Intergovernmental Revenue,10361925
0400000US22,22,Louisiana,2016,01,Revenue,0102,Total Taxes,9309673
0400000US22,22,Louisiana,2016,01,Revenue,01021,General Sales and Gross Receipts Taxes,3186614
0400000US22,22,Louisiana,2016,01,Revenue,01022,Selective Sales and Gross Receipts Taxes,2166293
0400000US22,22,Louisiana,2016,01,Revenue,01023,License Taxes,400191
0400000US22,22,Louisiana,2016,01,Revenue,01024,Individual Income Taxes,2866456
0400000US22,22,Louisiana,2016,01,Revenue,01025,Corporation Net income Taxes,171579
0400000US22,22,Louisiana,2016,01,Revenue,01026,All Other Taxes ,518540
0400000US22,22,Louisiana,2016,01,Revenue,0103,Current Charges,1950249
0400000US22,22,Louisiana,2016,01,Revenue,0104,Miscellaneous General Revenue,2488550
0400000US22,22,Louisiana,2016,01,Revenue,011,Utility Revenue ,12706
0400000US22,22,Louisiana,2016,01,Revenue,012,Liquor Stores Revenue,X
0400000US22,22,Louisiana,2016,01,Revenue,013,Insurance Trust Revenue ,2719002
0400000US22,22,Louisiana,2016,02,Expenditure,02,Total Expenditure,31444186
0400000US22,22,Louisiana,2016,02,Expenditure,021,Total Expenditure - Intergovernmental Expenditure,5766006
0400000US22,22,Louisiana,2016,02,Expenditure,022,Total Expenditure - Direct Expenditure,25678180
0400000US22,22,Louisiana,2016,02,Expenditure,0221,Total Expenditure - Direct Expenditure - Current Operations,16915220
0400000US22,22,Louisiana,2016,02,Expenditure,0222,Total Expenditure - Direct Expenditure - Capital Outlay,2423944
0400000US22,22,Louisiana,2016,02,Expenditure,0223,Total Expenditure - Direct Expenditure - Insurance Benefits and Repayments,4480757
0400000US22,22,Louisiana,2016,02,Expenditure,0224,Total Expenditure - Direct Expenditure - Assistance and Subsidies,978447
0400000US22,22,Louisiana,2016,02,Expenditure,0225,Total Expenditure - Direct Expenditure - Interest on Debt,879812
0400000US22,22,Louisiana,2016,02,Expenditure,023,Total Expenditure - General Expenditure,26954119
0400000US22,22,Louisiana,2016,02,Expenditure,0231,Total Expenditure - General Expenditure - Intergovernmental General Expenditure,5766006
0400000US22,22,Louisiana,2016,02,Expenditure,0232,Total Expenditure - General Expenditure - Direct General Expenditure,21188113
0400000US22,22,Louisiana,2016,02,Expenditure,0234,"General Expenditure, by Function: - Education",9563548
0400000US22,22,Louisiana,2016,02,Expenditure,02341,"General Expenditure, by Function: - Public Welfare",8805375
0400000US22,22,Louisiana,2016,02,Expenditure,02342,"General Expenditure, by Function: - Hospitals",461054
0400000US22,22,Louisiana,2016,02,Expenditure,02343,"General Expenditure, by Function: - Health",492242
0400000US22,22,Louisiana,2016,02,Expenditure,02344,"General Expenditure, by Function: - Highways",1612860
0400000US22,22,Louisiana,2016,02,Expenditure,02345,"General Expenditure, by Function: - Police Protection",330826
0400000US22,22,Louisiana,2016,02,Expenditure,02346,"General Expenditure, by Function: - Correction",661918
0400000US22,22,Louisiana,2016,02,Expenditure,02347,"General Expenditure, by Function: - Natural Resources",795725
0400000US22,22,Louisiana,2016,02,Expenditure,02348,"General Expenditure, by Function: - Parks and Recreation",340558
0400000US22,22,Louisiana,2016,02,Expenditure,02349,"General Expenditure, by Function: - Governmental Administration",988794
0400000US22,22,Louisiana,2016,02,Expenditure,02350,"General Expenditure, by Function: - Interest on General Debt",879812
0400000US22,22,Louisiana,2016,02,Expenditure,02351,"General Expenditure, by Function: - Other and Unallocable",2021407
0400000US22,22,Louisiana,2016,02,Expenditure,025,Utility Expenditure,9310
0400000US22,22,Louisiana,2016,02,Expenditure,026,Liquor Stores Expenditure,X
0400000US22,22,Louisiana,2016,02,Expenditure,027,Insurance Trust Expenditure,4480757
0400000US22,22,Louisiana,2016,02,Expenditure,03,Total Expenditure - Exhibit: Salaries and Wages,4021668
0400000US22,22,Louisiana,2016,03,"Debt Outstanding, Long Term and Short Term",98,"Total Debt Outstanding, Long term and Short Term",17913229
0400000US22,22,Louisiana,2016,04,Cash and Secuirty Holdings,99,Total Cash and Security Holdings,58561185
0400000US23,23,Maine,2016,01,Revenue,01,Total Revenue,8987038
0400000US23,23,Maine,2016,01,Revenue,010,General Revenue ,8310408
0400000US23,23,Maine,2016,01,Revenue,0101,Intergovernmental Revenue,2893648
0400000US23,23,Maine,2016,01,Revenue,0102,Total Taxes,4130242
0400000US23,23,Maine,2016,01,Revenue,01021,General Sales and Gross Receipts Taxes,1359190
0400000US23,23,Maine,2016,01,Revenue,01022,Selective Sales and Gross Receipts Taxes,718723
0400000US23,23,Maine,2016,01,Revenue,01023,License Taxes,272253
0400000US23,23,Maine,2016,01,Revenue,01024,Individual Income Taxes,1551637
0400000US23,23,Maine,2016,01,Revenue,01025,Corporation Net income Taxes,137492
0400000US23,23,Maine,2016,01,Revenue,01026,All Other Taxes ,90947
0400000US23,23,Maine,2016,01,Revenue,0103,Current Charges,823298
0400000US23,23,Maine,2016,01,Revenue,0104,Miscellaneous General Revenue,463220
0400000US23,23,Maine,2016,01,Revenue,011,Utility Revenue ,9148
0400000US23,23,Maine,2016,01,Revenue,012,Liquor Stores Revenue,165399
0400000US23,23,Maine,2016,01,Revenue,013,Insurance Trust Revenue ,502083
0400000US23,23,Maine,2016,02,Expenditure,02,Total Expenditure,9357176
0400000US23,23,Maine,2016,02,Expenditure,021,Total Expenditure - Intergovernmental Expenditure,1288779
0400000US23,23,Maine,2016,02,Expenditure,022,Total Expenditure - Direct Expenditure,8068397
0400000US23,23,Maine,2016,02,Expenditure,0221,Total Expenditure - Direct Expenditure - Current Operations,6251632
0400000US23,23,Maine,2016,02,Expenditure,0222,Total Expenditure - Direct Expenditure - Capital Outlay,473930
0400000US23,23,Maine,2016,02,Expenditure,0223,Total Expenditure - Direct Expenditure - Insurance Benefits and Repayments,997403
0400000US23,23,Maine,2016,02,Expenditure,0224,Total Expenditure - Direct Expenditure - Assistance and Subsidies,162784
0400000US23,23,Maine,2016,02,Expenditure,0225,Total Expenditure - Direct Expenditure - Interest on Debt,182648
0400000US23,23,Maine,2016,02,Expenditure,023,Total Expenditure - General Expenditure,8336209
0400000US23,23,Maine,2016,02,Expenditure,0231,Total Expenditure - General Expenditure - Intergovernmental General Expenditure,1288779
0400000US23,23,Maine,2016,02,Expenditure,0232,Total Expenditure - General Expenditure - Direct General Expenditure,7047430
0400000US23,23,Maine,2016,02,Expenditure,0234,"General Expenditure, by Function: - Education",2210624
0400000US23,23,Maine,2016,02,Expenditure,02341,"General Expenditure, by Function: - Public Welfare",3342542
0400000US23,23,Maine,2016,02,Expenditure,02342,"General Expenditure, by Function: - Hospitals",78844
0400000US23,23,Maine,2016,02,Expenditure,02343,"General Expenditure, by Function: - Health",221889
0400000US23,23,Maine,2016,02,Expenditure,02344,"General Expenditure, by Function: - Highways",715805
0400000US23,23,Maine,2016,02,Expenditure,02345,"General Expenditure, by Function: - Police Protection",96243
0400000US23,23,Maine,2016,02,Expenditure,02346,"General Expenditure, by Function: - Correction",166878
0400000US23,23,Maine,2016,02,Expenditure,02347,"General Expenditure, by Function: - Natural Resources",198999
0400000US23,23,Maine,2016,02,Expenditure,02348,"General Expenditure, by Function: - Parks and Recreation",8239
0400000US23,23,Maine,2016,02,Expenditure,02349,"General Expenditure, by Function: - Governmental Administration",431579
0400000US23,23,Maine,2016,02,Expenditure,02350,"General Expenditure, by Function: - Interest on General Debt",182648
0400000US23,23,Maine,2016,02,Expenditure,02351,"General Expenditure, by Function: - Other and Unallocable",681919
0400000US23,23,Maine,2016,02,Expenditure,025,Utility Expenditure,23564
0400000US23,23,Maine,2016,02,Expenditure,026,Liquor Stores Expenditure,0
0400000US23,23,Maine,2016,02,Expenditure,027,Insurance Trust Expenditure,997403
0400000US23,23,Maine,2016,02,Expenditure,03,Total Expenditure - Exhibit: Salaries and Wages,1055553
0400000US23,23,Maine,2016,03,"Debt Outstanding, Long Term and Short Term",98,"Total Debt Outstanding, Long term and Short Term",4845408
0400000US23,23,Maine,2016,04,Cash and Secuirty Holdings,99,Total Cash and Security Holdings,18311224
0400000US24,24,Maryland,2016,01,Revenue,01,Total Revenue,42037052
0400000US24,24,Maryland,2016,01,Revenue,010,General Revenue ,39159671
0400000US24,24,Maryland,2016,01,Revenue,0101,Intergovernmental Revenue,12290258
0400000US24,24,Maryland,2016,01,Revenue,0102,Total Taxes,20894199
